time,lat,lon,PGENTOT,RHOA,SPEED,SPEEDMAX,TLML,TSH,TSTAR,ULML,USTAR,VLML
2024-05-01 00:30:00,38.5,-5.920304394294029e-13,1.9458821e-07,1.1942437,10.047745,10.340763,290.23907,288.86682,-0.05699316,9.719442,0.33129033,-2.4202275
2024-05-01 00:30:00,38.5,0.625,1.7498678e-08,1.2032769,10.832901,11.032169,290.95782,290.03088,-0.039201412,10.74288,0.34117803,-0.8792118
2024-05-01 00:30:00,38.5,1.25,1.7113052e-08,1.203521,11.821182,11.981388,290.48907,290.27307,-0.021943722,11.55538,0.38829717,2.1611934
2024-05-01 00:30:00,38.5,1.875,3.123656e-06,1.2036431,11.145401,11.200138,290.3172,290.6012,-0.009439144,10.278036,0.37279424,4.2721553
2024-05-01 00:30:00,38.5,2.5,1.1265278e-05,1.2037652,11.235245,11.399357,290.41095,290.71838,-0.009011898,10.406942,0.38548955,4.22821
2024-05-01 00:30:00,38.5,3.125,3.2424927e-05,1.2051079,10.360245,10.579044,290.16095,290.69495,-0.0029999353,9.817099,0.3544837,3.2882686
2024-05-01 00:30:00,39.0,-5.920304394294029e-13,1.9773142e-07,1.1963189,10.598526,10.793888,289.34845,288.21838,-0.057695065,10.528036,0.37816533,-1.0139774
2024-05-01 00:30:00,39.0,0.625,1.770968e-08,1.2051079,11.196182,11.465763,290.48907,289.46057,-0.04126135,11.164755,0.3520423,-0.6233524
2024-05-01 00:30:00,39.0,1.25,1.0804797e-08,1.2036431,10.016495,10.637638,289.67657,289.39026,-0.023057614,9.844442,0.3096839,1.5689083
2024-05-01 00:30:00,39.0,1.875,1.1734664e-06,1.2051079,7.9246984,8.204044,289.72345,290.21838,-0.0041061975,7.2311616,0.25365362,3.1940303
2024-05-01 00:30:00,39.0,2.5,1.1023134e-05,1.2046196,7.979386,8.325138,289.98907,290.4762,-0.004037533,7.4186616,0.26012334,2.9083858
2024-05-01 00:30:00,39.0,3.125,1.3437122e-05,1.2055962,8.141495,8.516544,289.70782,290.109,-0.0061585046,7.891318,0.26171026,1.9153439
2024-05-01 00:30:00,39.5,-5.920304394294029e-13,1.2421515e-07,1.2007134,9.34462,9.590763,289.89532,288.69495,-0.054063473,9.172567,0.30492315,-1.5051883
2024-05-01 00:30:00,39.5,0.625,1.3507815e-08,1.2057183,7.559464,8.211857,289.95782,289.39807,-0.028169308,7.5085053,0.21019658,-0.19024694
2024-05-01 00:30:00,39.5,1.25,4.6857167e-07,1.2074273,5.077042,5.8153725,289.0672,289.56995,-0.0031372644,4.658896,0.15410528,1.8129574
2024-05-01 00:30:00,39.5,1.875,5.289912e-07,1.2071831,3.6180577,3.8270912,289.16095,289.984,0.005869236,2.9372163,0.11586675,2.0764766
2024-05-01 00:30:00,39.5,2.5,7.9977326e-07,1.2041314,4.621964,5.1278725,289.1297,289.7887,0.001066532,4.424521,0.13756475,1.2684933
2024-05-01 00:30:00,39.5,3.125,6.164191e-08,1.2036431,6.1317296,6.541935,288.58282,289.08557,-0.0031372644,6.0866303,0.17345342,0.52850306
2024-05-01 00:30:00,40.0,-5.920304394294029e-13,9.010546e-08,1.1771538,7.7547765,8.188419,288.21564,286.7887,-0.06291357,7.4811616,0.26000127,-1.9387821
2024-05-01 00:30:00,40.0,0.625,8.734787e-09,1.2064507,3.7127843,4.231388,288.98907,289.1637,-0.010652218,3.0309663,0.10756597,1.2566525
2024-05-01 00:30:00,40.0,1.25,6.159098e-09,1.2095025,2.7899327,3.1640053,288.8172,289.44495,-4.7359616e-05,1.7165132,0.085562795,2.1825557
2024-05-01 00:30:00,40.0,1.875,5.8917067e-09,1.2082818,2.7586827,2.9208412,289.14532,289.87463,0.0031760596,2.2975678,0.089102834,1.474609
2024-05-01 00:30:00,40.0,2.5,9.4855204e-07,1.2058403,4.03505,4.325138,288.6922,289.609,0.008745518,3.955771,0.124625295,0.61248744
2024-05-01 00:30:00,40.0,3.125,5.4668635e-06,1.2075493,5.422745,5.6005287,287.86407,289.31995,0.024753895,5.397177,0.16789922,-0.27764928
2024-05-01 00:30:00,40.5,-5.920304394294029e-13,6.178743e-08,1.1311944,9.399307,9.543888,284.55157,282.0387,-0.09663549,9.235067,0.32225713,-1.6829227
2024-05-01 00:30:00,40.5,0.625,9.400537e-09,1.1943657,4.811417,5.108341,288.55157,287.6715,-0.040544186,4.3229585,0.13451299,1.12738
2024-05-01 00:30:00,40.5,1.25,1.3169483e-08,1.2096245,3.28505,3.5458412,288.67657,289.1012,-0.0053269006,1.4928803,0.09844121,2.870788
2024-05-01 00:30:00,40.5,1.875,2.3988832e-08,1.2112114,2.6815343,2.7645912,288.41095,289.18713,0.004907932,2.3737397,0.085196584,1.1815792
2024-05-01 00:30:00,40.5,2.5,1.4812686e-06,1.2127984,3.2118077,3.3085365,288.0594,289.40588,0.022701588,3.198935,0.10893926,0.05145228
2024-05-01 00:30:00,40.5,3.125,6.6887587e-06,1.2146294,4.59462,4.684513,287.6297,289.734,0.04609522,4.520224,0.16088018,-0.7454227
2024-05-01 00:30:00,41.0,-5.920304394294029e-13,4.6173227e-08,1.1525567,10.078995,10.321232,285.86407,283.43713,-0.112962395,9.996786,0.3836585,0.68475306
2024-05-01 00:30:00,41.0,0.625,1.2698583e-06,1.1815484,4.651261,5.323185,287.3797,284.9215,-0.07133642,4.381552,0.11788091,0.76702845
2024-05-01 00:30:00,41.0,1.25,5.750917e-07,1.1980278,2.5252843,2.6679115,287.2547,287.70276,-0.0031906702,1.4616303,0.06700811,1.9391476
2024-05-01 00:30:00,41.0,1.875,9.55537e-07,1.2080376,2.925675,3.0302162,287.5125,288.4215,0.008497562,2.580771,0.0867835,1.3276974
2024-05-01 00:30:00,41.0,2.5,1.9669533e-06,1.2147515,2.8241124,2.918888,287.5594,288.89026,0.022535648,2.759482,0.09505376,0.32488978
2024-05-01 00:30:00,41.0,3.125,2.4020672e-05,1.215728,3.3065343,3.5917397,287.3094,289.03088,0.03572687,3.2379975,0.11376104,-0.6057743
2024-05-01 00:30:00,41.5,-5.920304394294029e-13,1.0216609e-06,1.1772759,7.6473546,8.418888,287.16876,283.6012,-0.10191503,7.0397553,0.24193487,0.50262415
2024-05-01 00:30:00,41.5,0.625,6.6570938e-06,1.1747124,3.325089,3.9940834,285.325,282.0387,-0.0695664,1.3825288,0.056372732,2.0778193
2024-05-01 00:30:00,41.5,1.25,1.3643876e-06,1.1666558,2.4735265,2.7802162,284.60626,282.7887,-0.040528927,1.886435,0.039313406,1.4406124
2024-05-01 00:30:00,41.5,1.875,4.278496e-06,1.1810601,3.3788,3.456974,285.42657,285.2262,-0.017121945,3.2067475,0.076102346,1.0111691
2024-05-01 00:30:00,41.5,2.5,1.3764948e-05,1.1958306,2.9959874,3.3417397,286.6219,287.33557,0.0029128455,2.9040132,0.07594976,0.688171
2024-05-01 00:30:00,41.5,3.125,3.8400292e-05,1.2135308,1.7162021,2.2558022,287.45,288.18713,0.005083408,1.6383882,0.05284795,0.4547726
2024-05-01 00:30:00,42.0,-5.920304394294029e-13,2.2249296e-06,1.153106,3.9061437,4.4442787,285.02032,280.55432,-0.09098974,-1.2218413,0.060217947,-0.20977819
2024-05-01 00:30:00,42.0,0.625,3.920868e-06,1.1440728,3.1278234,3.6561928,283.8719,279.49963,-0.086747795,-1.2908111,0.044135183,-0.37921178
2024-05-01 00:30:00,42.0,1.25,1.6409904e-06,1.1194756,2.8036046,3.0897865,282.73126,278.74963,-0.07850805,1.3717866,0.03699407,-1.4251102
2024-05-01 00:30:00,42.0,1.875,9.093434e-06,1.1228325,3.1317296,3.3710365,282.21564,281.21057,-0.033906613,2.504599,0.059760183,-1.445618
2024-05-01 00:30:00,42.0,2.5,2.3551285e-05,1.1498711,2.371964,2.5477943,283.97345,283.31995,-0.03848425,2.2087007,0.06810674,0.17498744
2024-05-01 00:30:00,42.0,3.125,3.9100647e-05,1.203399,1.0350498,1.3685951,286.8094,287.0387,-0.0065628625,0.20918894,0.021620838,0.09100306
2024-05-01 01:30:00,38.5,-5.920304394294029e-13,3.0361116e-07,1.1954143,9.444596,9.739732,289.73694,288.7939,-0.04554768,9.231582,0.3145609,-1.941187
2024-05-01 01:30:00,38.5,0.625,5.3158146e-08,1.2033489,10.085221,10.501451,290.92444,290.00485,-0.03871174,9.895644,0.3137064,-1.9294683
2024-05-01 01:30:00,38.5,1.25,4.3473847e-09,1.2029827,11.25319,11.673326,290.73694,290.26266,-0.028091624,11.227675,0.3621683,-0.32009327
2024-05-01 01:30:00,38.5,1.875,1.4584512e-06,1.2028606,11.194596,11.306138,290.37756,290.5986,-0.011245921,10.907363,0.37217808,2.4052486
2024-05-01 01:30:00,38.5,2.5,7.5306743e-06,1.2024944,11.046159,11.380357,290.4557,290.7158,-0.009903148,10.4308,0.3704691,3.6183834
2024-05-01 01:30:00,38.5,3.125,3.221631e-05,1.2032268,10.511003,10.755357,290.37756,290.70016,-0.008194163,9.958144,0.3552103,3.3698483
2024-05-01 01:30:00,39.0,-5.920304394294029e-13,2.8777868e-07,1.1972454,9.995378,10.286607,288.9088,288.0908,-0.04841633,9.934707,0.3585062,-0.77126515
2024-05-01 01:30:00,39.0,0.625,4.4179615e-08,1.2054241,10.87819,11.196763,290.29944,289.44235,-0.037124828,10.786269,0.34349155,-1.3034917
2024-05-01 01:30:00,39.0,1.25,1.621811e-08,1.2033489,11.073503,11.458482,289.87756,289.32516,-0.029922679,11.0558,0.34849644,-0.45925343
2024-05-01 01:30:00,39.0,1.875,8.5355714e-07,1.2048137,8.792253,9.395982,289.6432,290.19235,-0.00294514,8.614394,0.28599644,1.6566523
2024-05-01 01:30:00,39.0,2.5,1.3485551e-05,1.2033489,7.37819,7.6850443,290.0338,290.4814,-0.0050813705,7.0440817,0.23613073,2.1894283
2024-05-01 01:30:00,39.0,3.125,2.4817884e-05,1.2040813,7.4485025,7.804185,289.79944,290.12985,-0.008072093,7.192519,0.23338415,1.895727
2024-05-01 01:30:00,39.5,-5.920304394294029e-13,2.2066524e-07,1.201762,9.339128,9.458482,289.4557,288.62985,-0.04542561,9.247207,0.3198099,-1.010523
2024-05-01 01:30:00,39.5,0.625,2.9736839e-08,1.2054241,8.526628,8.802232,290.0182,289.37985,-0.030960277,8.4933,0.24949743,-0.5779058
2024-05-01 01:30:00,39.5,1.25,7.383642e-08,1.2065227,6.8039713,7.505357,289.17444,289.5439,-0.0069734603,6.7257223,0.20982458,0.805395
2024-05-01 01:30:00,39.5,1.875,3.233552e-06,1.2067668,4.2160807,4.741685,289.0338,289.9736,0.009383962,3.876113,0.13603307,1.6156672
2024-05-01 01:30:00,39.5,2.5,1.1431985e-06,1.2032268,3.6760416,4.000474,289.04944,289.82516,0.0046232194,3.5362692,0.10862829,0.9333247
2024-05-01 01:30:00,39.5,3.125,3.7357677e-07,1.2029827,4.97194,5.524888,288.54944,289.1611,-0.00013752282,4.9347067,0.1381693,0.3317622
2024-05-01 01:30:00,40.0,-5.920304394294029e-13,1.7823186e-07,1.177592,8.468034,8.606919,287.86194,286.62204,-0.058853343,8.176894,0.29564,-2.1364994
2024-05-01 01:30:00,40.0,0.625,1.4395482e-08,1.2049358,4.8254557,5.2202005,289.2213,289.12985,-0.018509105,4.49916,0.13768102,0.82858837
2024-05-01 01:30:00,40.0,1.25,3.011337e-09,1.2084758,3.768815,4.2475443,288.8307,289.43454,-0.00038166344,2.815566,0.114579216,2.464819
2024-05-01 01:30:00,40.0,1.875,3.0640877e-09,1.2074993,2.7404947,2.9721537,289.0807,289.87985,0.0054777116,2.1993551,0.08842565,1.6020869
2024-05-01 01:30:00,40.0,2.5,9.1677066e-08,1.2048137,3.2483072,3.5864115,288.7682,289.64548,0.0074308366,3.1710348,0.09986974,0.49777782
2024-05-01 01:30:00,40.0,3.125,3.2586977e-06,1.2062786,4.7317057,5.10106,288.00256,289.36423,0.021896169,4.68666,0.14592077,-0.5173589
2024-05-01 01:30:00,40.5,-5.920304394294029e-13,1.1688098e-07,1.1319988,9.75319,9.931138,284.07288,281.80954,-0.094986156,9.415175,0.34971714,-2.3191166
2024-05-01 01:30:00,40.5,0.625,7.1067916e-09,1.1940715,5.4602213,5.7221537,288.4557,287.57516,-0.04225178,5.270644,0.15898229,0.016820788
2024-05-01 01:30:00,40.5,1.25,5.0931703e-09,1.2085979,3.8127604,4.0102396,288.6588,289.0908,-0.005203441,2.1046286,0.11460973,3.0436764
2024-05-01 01:30:00,40.5,1.875,7.879862e-09,1.2099407,2.59694,2.7553568,288.48694,289.20016,0.0030973405,2.0733786,0.080948845,1.5003871
2024-05-01 01:30:00,40.5,2.5,1.7113052e-07,1.2115276,2.7863932,3.009263,288.17444,289.4111,0.019332692,2.7647848,0.09434606,0.047582507
2024-05-01 01:30:00,40.5,3.125,3.5585836e-06,1.2133586,4.40944,4.5795755,287.7682,289.73923,0.041854665,4.3214254,0.15391637,-0.8435308
2024-05-01 01:30:00,41.0,-5.920304394294029e-13,8.6613e-08,1.1543987,9.928971,10.145982,285.17444,283.01266,-0.10768147,9.844863,0.38292027,0.27756298
2024-05-01 01:30:00,41.0,0.625,4.0908344e-07,1.1825969,6.00319,6.6850443,286.99475,284.45798,-0.075454906,5.973769,0.15861608,-0.39968312
2024-05-01 01:30:00,41.0,1.25,6.8394e-08,1.1973674,2.4240885,2.5619974,287.19006,287.55954,-0.0044099838,1.7833395,0.06387426,1.3086909
2024-05-01 01:30:00,41.0,1.875,3.0046795e-07,1.2067668,2.6047525,2.728013,287.54944,288.45016,0.008102223,2.2931051,0.0772257,1.0210932
2024-05-01 01:30:00,41.0,2.5,1.1115335e-06,1.2136028,2.7971354,2.891099,287.61194,288.89548,0.021041676,2.7462301,0.09410192,0.336645
2024-05-01 01:30:00,41.0,3.125,1.1205673e-05,1.2149456,3.7971354,3.937974,287.3385,289.0361,0.03385906,3.7647848,0.1301737,-0.31374562
2024-05-01 01:30:00,41.5,-5.920304394294029e-13,8.754432e-07,1.1790569,8.522721,8.919419,286.5963,283.56735,-0.10499592,8.317519,0.30638218,-0.5769292
2024-05-01 01:30:00,41.5,0.625,1.3494864e-06,1.1745403,3.5979166,4.31981,285.23694,281.69235,-0.07679768,3.001113,0.07798864,0.2404536
2024-05-01 01:30:00,41.5,1.25,7.674098e-07,1.1668499,1.9890299,2.1860209,284.3463,282.70798,-0.037307933,1.8585348,0.029694572,0.15158641
2024-05-01 01:30:00,41.5,1.875,3.5623088e-06,1.1806438,3.2326822,3.3608255,285.30725,284.99704,-0.01857014,3.2003317,0.07020666,0.18527782
2024-05-01 01:30:00,41.5,2.5,9.089708e-06,1.1954143,3.6379557,3.8237162,286.50256,287.13766,0.0007780045,3.5108786,0.093796745,0.89768016
2024-05-01 01:30:00,41.5,3.125,2.1532178e-05,1.2126262,2.907487,3.366685,287.4713,288.1611,0.0026700944,2.6847067,0.087998405,1.1080073
2024-05-01 01:30:00,42.0,-5.920304394294029e-13,2.0712614e-06,1.153117,3.8684244,4.054185,284.82288,280.0908,-0.09620686,-0.39537144,0.06146337,-1.4216558
2024-05-01 01:30:00,42.0,0.625,3.7520658e-07,1.1437786,2.9514322,3.2153177,283.73694,278.9814,-0.09303303,-1.1135721,0.04181005,-1.3435308
2024-05-01 01:30:00,42.0,1.25,1.0482036e-06,1.1191204,2.8908854,2.9985209,282.61194,278.37204,-0.083511546,1.2022848,0.038254753,-2.2058353
2024-05-01 01:30:00,42.0,1.875,5.1259995e-06,1.1216838,3.5451822,3.672349,282.3307,280.0986,-0.055557445,2.4190817,0.062027946,-2.2575932
2024-05-01 01:30:00,42.0,2.5,1.1354685e-05,1.1500041,2.69069,2.7924662,283.72913,282.80954,-0.044449046,2.3907614,0.07240392,0.2458247
2024-05-01 01:30:00,42.0,3.125,1.911074e-05,1.2028606,1.681901,2.024888,286.72913,286.77048,-0.010269359,0.6295309,0.034913078,0.90060985
2024-05-01 02:30:00,38.5,-5.920304394294029e-13,6.4307824e-07,1.1963284,8.776709,9.06055,289.32178,288.75153,-0.03602253,8.720428,0.29138714,-0.94011927
2024-05-01 02:30:00,38.5,0.625,1.3475074e-07,1.204263,9.179052,9.521487,290.60303,289.9937,-0.031383857,9.044647,0.28564984,-1.521174
2024-05-01 02:30:00,38.5,1.25,1.3536919e-08,1.202676,10.823584,11.142581,290.9624,290.25153,-0.033825263,10.657928,0.346685,-1.7994943
2024-05-01 02:30:00,38.5,1.875,2.3428584e-07,1.2023098,11.136084,11.24805,290.63428,290.59528,-0.017589912,11.095428,0.36707073,0.20587683
2024-05-01 02:30:00,38.5,2.5,3.8817525e-06,1.2018216,11.065771,11.294925,290.47803,290.72028,-0.010448799,10.767303,0.36914593,2.4846854
2024-05-01 02:30:00,38.5,3.125,2.2858381e-05,1.2019436,10.507177,10.814456,290.4624,290.69684,-0.010570869,10.040741,0.35046917,3.079412
2024-05-01 02:30:00,39.0,-5.920304394294029e-13,5.6950375e-07,1.1977932,9.370459,9.626956,288.55615,287.9937,-0.04090534,9.341522,0.33484417,-0.23992395
2024-05-01 02:30:00,39.0,0.625,1.1487282e-07,1.2058499,9.999365,10.388675,290.0249,289.4312,-0.031017646,9.946991,0.31360394,-0.74480677
2024-05-01 02:30:00,39.0,1.25,8.98217e-09,1.2031643,11.093115,11.287112,289.94678,289.2906,-0.03236042,11.036835,0.34851605,-1.0690255
2024-05-01 02:30:00,39.0,1.875,1.8684659e-07,1.2046292,9.964209,10.380862,289.7749,290.1656,-0.0069697946,9.943085,0.32874066,0.27521276
2024-05-01 02:30:00,39.0,2.5,8.430332e-06,1.2030423,7.5169435,7.9511747,289.91553,290.4781,-0.0022700876,7.341522,0.24225384,1.5820365
2024-05-01 02:30:00,39.0,3.125,3.579259e-05,1.2030423,6.7337403,7.015628,289.8374,290.14996,-0.008190498,6.5173035,0.20477825,1.6706595
2024-05-01 02:30:00,39.5,-5.920304394294029e-13,8.002389e-07,1.2024319,9.007177,9.173831,289.04053,288.5484,-0.03699909,8.974335,0.3175102,-0.26580286
2024-05-01 02:30:00,39.5,0.625,7.52334e-08,1.2056057,8.788427,9.107425,289.8999,289.3687,-0.029064521,8.782928,0.26599652,0.0047049522
2024-05-01 02:30:00,39.5,1.25,5.671609e-09,1.2053616,8.050146,8.427737,289.47803,289.52496,-0.01484333,8.036835,0.24719769,0.24982214
2024-05-01 02:30:00,39.5,1.875,2.8423965e-06,1.2063382,5.466162,6.0859404,288.97803,289.96246,0.010181084,5.310272,0.17761761,1.2115531
2024-05-01 02:30:00,39.5,2.5,1.4915131e-06,1.2029202,3.4769044,3.791995,288.91553,289.83746,0.0087162405,3.33371,0.10394817,0.91754675
2024-05-01 02:30:00,39.5,3.125,1.0598451e-06,1.2024319,3.7864747,4.253909,288.4624,289.2437,0.003833428,3.7438662,0.10391765,0.26691198
2024-05-01 02:30:00,40.0,-5.920304394294029e-13,5.5134296e-07,1.1781399,8.593115,8.6503935,287.49365,286.50153,-0.052868232,8.216522,0.30603558,-2.324885
2024-05-01 02:30:00,40.0,0.625,3.7485734e-08,1.2034085,5.899756,6.7011747,289.55615,289.1109,-0.026989326,5.763397,0.16217571,-0.045588017
2024-05-01 02:30:00,40.0,1.25,2.0181687e-09,1.2071927,4.6907716,5.035159,288.93115,289.4312,-0.0035518259,4.011444,0.13977581,2.3023124
2024-05-01 02:30:00,40.0,1.875,2.6557245e-09,1.2069485,3.3763185,3.8222685,288.99365,289.88434,0.008044854,2.648163,0.10855632,2.0718436
2024-05-01 02:30:00,40.0,2.5,1.9732397e-08,1.2038968,2.7786622,2.9355497,288.79053,289.6812,0.007251397,2.6071475,0.08551555,0.7735038
2024-05-01 02:30:00,40.0,3.125,6.800983e-07,1.2051175,3.7776856,4.2167997,288.10303,289.4234,0.020496026,3.726288,0.115972094,-0.47722864
2024-05-01 02:30:00,40.5,-5.920304394294029e-13,2.9115472e-07,1.1327298,10.186865,10.318362,283.68115,281.87653,-0.09168659,9.575897,0.3984428,-3.0045724
2024-05-01 02:30:00,40.5,0.625,1.997978e-08,1.1936429,6.3626466,7.3515654,288.3999,287.52496,-0.045666084,6.023163,0.20026165,-1.8551583
2024-05-01 02:30:00,40.5,1.25,1.7121238e-09,1.2080472,4.1399903,4.3359404,288.60303,289.07965,-0.004040107,2.911835,0.12531048,2.603826
2024-05-01 02:30:00,40.5,1.875,2.8649083e-09,1.2087796,3.1224122,3.5078154,288.5249,289.21246,0.002246514,2.2008975,0.095922045,2.1846366
2024-05-01 02:30:00,40.5,2.5,6.7346264e-08,1.2102444,2.4358888,2.571292,288.29053,289.4234,0.016345635,2.3161318,0.08203655,0.50226355
2024-05-01 02:30:00,40.5,3.125,1.4035031e-06,1.2119534,3.7933106,4.1210966,287.93115,289.7437,0.0374638,3.7321475,0.13202435,-0.61785364
2024-05-01 02:30:00,41.0,-5.920304394294029e-13,1.8428545e-07,1.1548855,9.128271,9.4160185,284.86865,282.32965,-0.1064571,8.986053,0.30859905,-0.20965052
2024-05-01 02:30:00,41.0,0.625,1.0422082e-07,1.1841214,7.1263185,7.833987,286.5327,283.94684,-0.07862507,6.8493347,0.18445355,-1.8453927
2024-05-01 02:30:00,41.0,1.25,1.641456e-08,1.197427,2.8489747,3.2861357,287.0171,287.2906,-0.005871162,2.5954287,0.07541423,0.2507987
2024-05-01 02:30:00,41.0,1.875,2.9453076e-08,1.2058499,2.6507325,2.8125029,287.5249,288.45465,0.008899346,2.2321475,0.07886272,0.9715018
2024-05-01 02:30:00,41.0,2.5,5.4808334e-07,1.2124417,2.5823731,2.6845732,287.66553,288.89996,0.019824639,2.5016787,0.086980395,0.5147147
2024-05-01 02:30:00,41.0,3.125,4.8782676e-06,1.2139065,3.8509278,3.9599638,287.4077,289.03278,0.03129925,3.8219912,0.13171917,0.06574011
2024-05-01 02:30:00,41.5,-5.920304394294029e-13,1.6866252e-06,1.181802,8.016943,8.451175,285.79834,283.07965,-0.09840046,7.8923035,0.28272015,-0.53435755
2024-05-01 02:30:00,41.5,0.625,6.6589564e-07,1.1754544,4.4739747,5.0761747,284.9077,281.4859,-0.07984577,4.1930847,0.10507732,-0.82879114
2024-05-01 02:30:00,41.5,1.25,1.3611279e-06,1.167764,2.3294435,2.7304716,283.97803,282.4781,-0.03638874,2.0065615,0.037175708,-1.0231271
2024-05-01 02:30:00,41.5,1.875,1.6330741e-06,1.1804593,3.0677247,3.126956,285.17334,284.71246,-0.019848213,2.9469912,0.06371074,-0.6032052
2024-05-01 02:30:00,41.5,2.5,4.5113266e-06,1.1949856,3.901709,3.9785185,286.42334,287.0562,0.00072063506,3.7946475,0.102117114,0.8230643
2024-05-01 02:30:00,41.5,3.125,8.486211e-06,1.2117093,3.7884278,4.0498075,287.50146,288.13434,0.00059856474,3.4841006,0.11527019,1.4818931
2024-05-01 02:30:00,42.0,-5.920304394294029e-13,4.6007335e-06,1.1526272,3.743506,4.255862,284.80615,279.94684,-0.09754597,0.5846865,0.05896526,-1.9000802
2024-05-01 02:30:00,42.0,0.625,5.166512e-07,1.1432278,2.8675294,3.041995,283.7124,278.8062,-0.09388386,-0.7136533,0.039861254,-1.795588
2024-05-01 02:30:00,42.0,1.25,1.2326054e-06,1.1184475,2.9729981,3.048831,282.61865,278.00934,-0.08997761,0.9733584,0.039083056,-2.639338
2024-05-01 02:30:00,42.0,1.875,2.9811636e-06,1.1195462,3.7337403,3.8183622,282.75146,279.32965,-0.07447468,2.1872256,0.059239917,-2.8073068
2024-05-01 02:30:00,42.0,2.5,6.9625676e-06,1.1501248,2.8636231,2.90137,283.50928,282.06403,-0.04835163,2.4645693,0.059392504,0.0071463585
2024-05-01 02:30:00,42.0,3.125,2.0064414e-05,1.2024319,2.2874513,2.4501982,286.63428,286.46246,-0.014538154,1.0241396,0.049687915,1.4414115
2024-05-01 03:30:00,38.5,-5.920304394294029e-13,1.6423874e-06,1.1968744,8.4551735,8.522445,289.04474,288.68262,-0.030312777,8.449091,0.2796682,0.036587
2024-05-01 03:30:00,38.5,0.625,2.955785e-07,1.204931,8.6270485,8.784163,290.29474,289.9873,-0.024270296,8.609247,0.27136743,-0.3750341
2024-05-01 03:30:00,38.5,1.25,5.2168616e-08,1.2033441,9.759861,10.221663,290.68536,290.25293,-0.026955843,9.663935,0.3096975,-1.2964208
2024-05-01 03:30:00,38.5,1.875,4.9149094e-09,1.2021234,10.58408,10.916976,290.81036,290.58887,-0.02195096,10.531122,0.34521997,-0.9067724
2024-05-01 03:30:00,38.5,2.5,1.0784715e-06,1.201391,11.138767,11.198226,290.62286,290.71387,-0.013955355,11.031122,0.3697561,1.2474024
2024-05-01 03:30:00,38.5,3.125,2.1062791e-05,1.201513,10.412205,10.565413,290.4041,290.69824,-0.009011507,10.011591,0.34412134,2.8378565
2024-05-01 03:30:00,39.0,-5.920304394294029e-13,1.553446e-06,1.1983392,8.962986,9.06932,288.25568,287.8545,-0.036111116,8.941278,0.31787622,0.36617684
2024-05-01 03:30:00,39.0,0.625,2.7613714e-07,1.2062738,9.259861,9.522445,289.7635,289.417,-0.024941683,9.24206,0.2900442,0.07467294
2024-05-01 03:30:00,39.0,1.25,3.5914127e-08,1.203222,10.279392,10.655257,289.85724,289.292,-0.02976346,10.257685,0.31812036,-0.4111669
2024-05-01 03:30:00,39.0,1.875,6.900518e-08,1.2041986,10.55283,10.655257,289.98224,290.14355,-0.012795687,10.542841,0.34888208,-0.25394034
2024-05-01 03:30:00,39.0,2.5,3.597699e-06,1.2029779,8.39658,8.768538,289.87286,290.47168,-0.0010769367,8.324091,0.27527368,0.96603036
2024-05-01 03:30:00,39.0,3.125,2.1480024e-05,1.2024896,6.613377,6.8427577,289.7791,290.14355,-0.0068752766,6.413934,0.20111597,1.5923731
2024-05-01 03:30:00,39.5,-5.920304394294029e-13,2.5918707e-06,1.2033441,8.603611,8.75682,288.63068,288.40918,-0.029580355,8.55456,0.30652368,0.2475245
2024-05-01 03:30:00,39.5,0.625,2.506422e-07,1.2060297,8.6582985,8.811507,289.6385,289.3545,-0.023110628,8.605341,0.26794946,0.864712
2024-05-01 03:30:00,39.5,1.25,1.3220415e-08,1.204809,8.525486,8.651351,289.6385,289.51074,-0.019326448,8.511591,0.26257837,0.36520028
2024-05-01 03:30:00,39.5,1.875,9.064097e-07,1.2055414,6.673924,7.06932,289.076,289.94824,0.0064303875,6.5936217,0.21704614,0.819546
2024-05-01 03:30:00,39.5,2.5,4.1648746e-06,1.2027338,4.0166974,4.3544765,288.81036,289.82324,0.010946989,3.8416686,0.121587165,1.0219386
2024-05-01 03:30:00,39.5,3.125,2.918765e-06,1.2021234,3.27158,3.459945,288.38068,289.26855,0.006613493,3.191278,0.08954371,0.538296
2024-05-01 03:30:00,40.0,-5.920304394294029e-13,1.8356368e-06,1.1790521,8.337986,8.491195,287.13068,286.38574,-0.046853304,7.851434,0.29810083,-2.470249
2024-05-01 03:30:00,40.0,0.625,1.3411045e-07,1.2024896,6.64658,6.782211,289.73224,289.1045,-0.030129671,6.476434,0.18158472,-1.1489599
2024-05-01 03:30:00,40.0,1.25,3.6943675e-09,1.2057855,5.375096,5.627914,289.201,289.43262,-0.0099880695,5.189325,0.15393579,1.1653712
2024-05-01 03:30:00,40.0,1.875,2.6229827e-09,1.2061517,4.2481427,4.518539,288.93536,289.87793,0.00942111,3.411981,0.1364187,2.5033839
2024-05-01 03:30:00,40.0,2.5,1.9303116e-08,1.203222,2.8711894,3.1152184,288.79474,289.69824,0.007712126,2.3983092,0.08841456,1.4735682
2024-05-01 03:30:00,40.0,3.125,9.284122e-08,1.2041986,3.0098612,3.263656,288.17755,289.46387,0.019064665,2.9451842,0.09201563,-3.4093857e-05
2024-05-01 03:30:00,40.5,-5.920304394294029e-13,7.376075e-07,1.133703,10.119236,10.260726,283.28693,281.77637,-0.086648226,9.441278,0.41223657,-3.1401708
